               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.039729,            0.012458,           0.0011336,             0.57144,             0.66667,             0.60806,             0.13267,            0.044874,            0.020882,             0.09929,           0.0088653,           0.0088653,           0.0088653
                 151,            0.037266,            0.012909,            0.001321,             0.59848,             0.66667,             0.56383,              0.1592,            0.042366,            0.021492,             0.10159,           0.0088577,           0.0088577,           0.0088577
                 152,             0.03782,             0.01345,           0.0014782,             0.54961,             0.66667,             0.55278,             0.13819,            0.044134,            0.023683,            0.085263,           0.0088501,           0.0088501,           0.0088501
                 153,            0.043272,            0.013509,          0.00085557,             0.51125,             0.66667,             0.26849,             0.05591,            0.047937,            0.025034,            0.068577,           0.0088425,           0.0088425,           0.0088425
                 154,            0.040124,            0.014192,           0.0010982,             0.53719,             0.66667,             0.37312,            0.081099,            0.049041,            0.026679,            0.065053,           0.0088348,           0.0088348,           0.0088348
                 155,            0.040237,            0.014913,           0.0010983,             0.51553,             0.65526,             0.38694,            0.093972,             0.04739,            0.027882,            0.064428,           0.0088272,           0.0088272,           0.0088272
                 156,            0.047601,            0.010936,           0.0019269,             0.51558,             0.65972,             0.41458,             0.11859,            0.049723,            0.026065,            0.046404,           0.0088196,           0.0088196,           0.0088196
                 157,            0.040761,            0.012393,           0.0012495,               0.258,             0.99323,             0.44222,             0.13267,            0.054116,             0.02405,            0.030227,            0.008812,            0.008812,            0.008812
                 158,            0.043148,            0.010564,          0.00089137,             0.62808,             0.66667,             0.66333,             0.20202,            0.052293,            0.023452,            0.023771,           0.0088044,           0.0088044,           0.0088044
                 159,            0.048637,            0.014624,           0.0011587,             0.61989,             0.66667,             0.82917,             0.20315,            0.046993,            0.023294,            0.023987,           0.0087968,           0.0087968,           0.0087968
                 160,             0.04359,            0.012637,          0.00071117,             0.59617,             0.66667,             0.66333,             0.34825,            0.038874,            0.025004,            0.033045,           0.0087892,           0.0087892,           0.0087892
                 161,            0.039693,            0.012997,          0.00091245,             0.68062,             0.66667,             0.48092,             0.20465,            0.036625,            0.026273,            0.058619,           0.0087815,           0.0087815,           0.0087815
                 162,             0.03953,            0.012671,          0.00061732,             0.65579,             0.66667,             0.51329,             0.19979,            0.038237,            0.024061,            0.071334,           0.0087739,           0.0087739,           0.0087739
                 163,            0.038092,            0.012617,          0.00094464,             0.60089,             0.66667,             0.50487,             0.17136,            0.040556,            0.022539,            0.065408,           0.0087663,           0.0087663,           0.0087663
                 164,            0.040829,            0.012063,           0.0027061,             0.73019,             0.66667,              0.4975,             0.18794,             0.04038,            0.024108,            0.062484,           0.0087587,           0.0087587,           0.0087587
                 165,            0.040786,            0.011797,            0.001404,             0.69945,             0.66667,             0.71071,             0.26928,            0.039101,            0.026811,            0.054689,           0.0087511,           0.0087511,           0.0087511
                 166,            0.032362,            0.015223,           0.0018452,              0.7336,             0.66667,             0.70019,             0.37589,            0.032638,             0.02952,            0.028901,           0.0087435,           0.0087435,           0.0087435
                 167,            0.043812,            0.013412,           0.0044394,               0.734,             0.66667,             0.71071,             0.37905,            0.029945,            0.033872,            0.020768,           0.0087358,           0.0087358,           0.0087358
                 168,            0.033909,             0.01396,           0.0011119,             0.69047,             0.66667,             0.68406,             0.30679,            0.033145,            0.037135,            0.020431,           0.0087282,           0.0087282,           0.0087282
                 169,             0.04359,            0.011869,           0.0087066,             0.72555,             0.66667,             0.82917,             0.38142,            0.035586,            0.030907,           0.0045594,           0.0087206,           0.0087206,           0.0087206
                 170,            0.037079,            0.011656,            0.022574,             0.89112,             0.33333,             0.42351,               0.085,            0.038798,            0.035556,            0.046216,            0.008713,            0.008713,            0.008713
                 171,             0.03799,            0.012627,          0.00093602,             0.90483,             0.33333,              0.3741,             0.10866,            0.036495,            0.035022,            0.070769,           0.0087054,           0.0087054,           0.0087054
                 172,            0.035692,            0.011708,           0.0041123,             0.55769,                   1,               0.995,             0.34456,            0.031383,            0.026205,            0.017164,           0.0086978,           0.0086978,           0.0086978
                 173,            0.040166,            0.012041,           0.0022365,             0.49917,             0.66667,             0.67609,             0.11399,            0.040817,            0.032431,            0.019655,           0.0086902,           0.0086902,           0.0086902
                 174,            0.037861,            0.011997,           0.0011181,            0.052267,             0.66667,            0.094762,            0.024164,            0.044279,            0.030765,             0.04874,           0.0086825,           0.0086825,           0.0086825
                 175,            0.036441,            0.014522,           0.0016009,             0.69392,             0.66667,             0.50978,             0.10105,            0.042193,            0.026365,            0.053581,           0.0086749,           0.0086749,           0.0086749
                 176,            0.037588,            0.013547,           0.0024715,             0.68004,             0.66667,             0.51593,             0.20269,            0.038627,            0.029054,            0.068502,           0.0086673,           0.0086673,           0.0086673
                 177,            0.037504,            0.015864,            0.020322,             0.47724,             0.66667,             0.53896,             0.15201,            0.033048,            0.048813,            0.034584,           0.0086597,           0.0086597,           0.0086597
                 178,            0.038655,            0.012573,           0.0014247,             0.68629,             0.33333,            0.045356,            0.015976,            0.037455,            0.080148,             0.11387,           0.0086521,           0.0086521,           0.0086521
                 179,            0.036568,            0.014383,            0.010615,             0.71761,             0.33333,            0.066333,           0.0066844,            0.043452,            0.036004,            0.097812,           0.0086445,           0.0086445,           0.0086445
                 180,            0.046858,            0.014674,            0.011141,                   0,                   0,                   0,                   0,            0.047878,            0.018706,            0.073026,           0.0086368,           0.0086368,           0.0086368
                 181,             0.04337,            0.014388,            0.011123,                   0,                   0,                   0,                   0,            0.047444,            0.019009,            0.063386,           0.0086292,           0.0086292,           0.0086292
                 182,            0.035487,            0.017966,           0.0069779,             0.67768,             0.33333,            0.052362,           0.0095005,            0.044356,            0.024202,            0.056573,           0.0086216,           0.0086216,           0.0086216
                 183,            0.036057,            0.016478,           0.0084351,             0.82909,             0.33333,             0.39071,            0.046277,             0.04359,            0.037115,            0.058726,            0.008614,            0.008614,            0.008614
                 184,            0.044866,            0.016636,           0.0092561,              0.6913,             0.33333,            0.047381,             0.01437,            0.047287,            0.049689,            0.064414,           0.0086064,           0.0086064,           0.0086064
                 185,            0.046024,            0.012987,           0.0065844,             0.67098,             0.33333,           0.0053495,          0.00053495,              0.0552,            0.075024,            0.060003,           0.0085988,           0.0085988,           0.0085988
                 186,            0.044456,            0.015825,            0.012724,              0.7192,             0.33333,            0.082917,           0.0086233,            0.056363,            0.098542,            0.062041,           0.0085912,           0.0085912,           0.0085912
                 187,            0.042618,            0.016529,           0.0061203,             0.66897,             0.33333,           0.0025318,           0.0012659,            0.055908,             0.13174,            0.073771,           0.0085835,           0.0085835,           0.0085835
                 188,            0.041855,            0.016997,            0.013555,             0.67688,             0.33333,            0.015076,            0.001566,            0.051953,            0.099755,            0.074445,           0.0085759,           0.0085759,           0.0085759
                 189,            0.044463,            0.012919,             0.01013,             0.71103,             0.33333,             0.11481,            0.014968,            0.045293,             0.04271,            0.047498,           0.0085683,           0.0085683,           0.0085683
                 190,            0.043935,             0.01808,           0.0023721,              0.4704,             0.33333,             0.36055,            0.074653,             0.03872,            0.019185,            0.026625,           0.0085607,           0.0085607,           0.0085607
                 191,            0.036196,            0.013266,           0.0026793,             0.41435,             0.33333,             0.44524,              0.1015,            0.036763,            0.019629,            0.041892,           0.0085531,           0.0085531,           0.0085531
                 192,             0.03451,            0.012499,           0.0028301,             0.10153,                   1,             0.19795,            0.087578,            0.036608,            0.020095,            0.045995,           0.0085455,           0.0085455,           0.0085455
                 193,            0.045707,            0.015054,           0.0024743,             0.43628,             0.66667,             0.40477,             0.18961,             0.03646,            0.024061,            0.041679,           0.0085378,           0.0085378,           0.0085378
                 194,            0.038309,            0.013685,           0.0024572,             0.41641,             0.33333,             0.37398,            0.053981,            0.038186,            0.026953,            0.038298,           0.0085302,           0.0085302,           0.0085302
                 195,            0.037352,            0.011751,             0.00594,             0.41316,             0.33333,             0.14929,            0.070314,            0.041972,             0.02437,            0.031555,           0.0085226,           0.0085226,           0.0085226
                 196,            0.042151,            0.014801,           0.0022511,             0.42444,             0.66667,             0.20453,             0.08907,            0.040302,            0.021487,            0.024189,            0.008515,            0.008515,            0.008515
                 197,            0.043743,            0.013572,            0.003659,             0.32566,                   1,             0.55278,             0.20563,            0.035138,            0.018805,             0.02021,           0.0085074,           0.0085074,           0.0085074
                 198,            0.040611,            0.013328,            0.002192,             0.41969,                   1,             0.77389,             0.36957,            0.029073,            0.016066,            0.014621,           0.0084998,           0.0084998,           0.0084998
                 199,             0.04478,             0.01572,           0.0034144,             0.64221,             0.63462,             0.82917,             0.33574,            0.028729,            0.016673,            0.018029,           0.0084922,           0.0084922,           0.0084922
                 200,            0.045988,            0.013273,           0.0034891,              0.6264,             0.33333,              0.6965,             0.37184,             0.03033,              0.0166,            0.016328,           0.0084845,           0.0084845,           0.0084845
                 201,            0.039736,            0.015531,           0.0045158,             0.56566,             0.33333,             0.38294,             0.13446,            0.034387,            0.018763,            0.017236,           0.0084769,           0.0084769,           0.0084769
                 202,            0.046303,            0.014605,           0.0019148,             0.64695,             0.33333,             0.33167,              0.2985,             0.04299,             0.02015,            0.014988,           0.0084693,           0.0084693,           0.0084693
                 203,            0.036789,              0.0154,           0.0070772,             0.63114,             0.33333,             0.33167,             0.26533,            0.045293,            0.018907,            0.017054,           0.0084617,           0.0084617,           0.0084617
                 204,             0.03927,            0.013919,           0.0019233,             0.64766,             0.33333,             0.33167,             0.26533,            0.042418,             0.02081,            0.017647,           0.0084541,           0.0084541,           0.0084541
                 205,            0.041396,             0.01477,           0.0023927,             0.43743,             0.66667,             0.66333,             0.36483,               0.034,            0.020215,             0.01204,           0.0084465,           0.0084465,           0.0084465
                 206,            0.037773,            0.012372,           0.0037883,             0.51772,             0.66667,             0.66333,             0.23217,            0.034782,            0.017892,            0.016252,           0.0084388,           0.0084388,           0.0084388
                 207,            0.043015,            0.014056,           0.0011759,             0.40976,             0.66667,             0.66333,             0.23217,             0.03491,            0.017247,            0.018799,           0.0084312,           0.0084312,           0.0084312
                 208,            0.037505,            0.017303,           0.0070156,             0.80918,             0.66667,             0.66333,             0.16729,            0.032019,            0.017952,            0.011173,           0.0084236,           0.0084236,           0.0084236
                 209,            0.041985,            0.015353,           0.0021563,              0.9629,             0.33333,             0.33167,               0.199,            0.041436,            0.016913,            0.011451,            0.008416,            0.008416,            0.008416
                 210,            0.039357,             0.01617,          0.00077041,             0.95866,             0.33333,             0.34825,             0.20066,            0.046778,            0.014349,           0.0088792,           0.0084084,           0.0084084,           0.0084084
                 211,            0.038077,            0.013336,           0.0010977,             0.71771,             0.66667,             0.66333,             0.32503,            0.039882,            0.011584,           0.0088547,           0.0084008,           0.0084008,           0.0084008
                 212,            0.039454,            0.013389,           0.0010767,              0.8943,             0.66667,             0.67281,             0.42201,            0.031515,            0.010679,           0.0026451,           0.0083932,           0.0083932,           0.0083932
                 213,            0.038111,             0.01178,           0.0025915,             0.66254,                   1,               0.995,             0.32298,            0.025363,            0.010818,           0.0061809,           0.0083855,           0.0083855,           0.0083855
                 214,            0.037026,            0.015697,           0.0012045,             0.76844,                   1,               0.995,             0.35157,            0.025181,            0.011225,           0.0055205,           0.0083779,           0.0083779,           0.0083779
                 215,             0.03548,            0.012801,          0.00078572,             0.74217,                   1,               0.995,             0.40906,            0.022946,             0.01162,           0.0055385,           0.0083703,           0.0083703,           0.0083703
                 216,            0.035611,            0.014038,           0.0012945,             0.72927,                   1,               0.995,             0.63017,            0.022282,            0.011602,           0.0024392,           0.0083627,           0.0083627,           0.0083627
                 217,            0.034712,            0.014766,           0.0011988,              0.6209,                   1,               0.995,               0.597,            0.023864,            0.012889,           0.0019899,           0.0083551,           0.0083551,           0.0083551
                 218,            0.038842,            0.017317,           0.0025906,             0.60974,                   1,               0.995,              0.4975,             0.02699,              0.0128,           0.0016476,           0.0083475,           0.0083475,           0.0083475
                 219,            0.037113,            0.014592,           0.0015013,             0.43607,             0.90983,             0.82917,             0.32728,            0.029475,            0.013458,            0.026609,           0.0083398,           0.0083398,           0.0083398
                 220,            0.039156,            0.015216,           0.0029854,             0.72033,             0.61487,             0.60806,             0.25428,            0.028989,            0.012449,            0.036286,           0.0083322,           0.0083322,           0.0083322
                 221,            0.034178,            0.014881,           0.0031928,              0.4087,             0.66667,             0.60806,             0.32614,            0.027306,            0.011188,             0.03943,           0.0083246,           0.0083246,           0.0083246
                 222,            0.040223,            0.016847,           0.0023724,             0.43794,             0.66667,             0.58042,             0.33996,            0.024962,            0.010612,            0.046656,            0.008317,            0.008317,            0.008317
                 223,            0.033798,            0.011863,           0.0027688,             0.45988,             0.66667,             0.66333,               0.398,            0.031456,           0.0076687,            0.058613,           0.0083094,           0.0083094,           0.0083094
                 224,            0.034494,            0.013374,           0.0021281,             0.34494,             0.33333,             0.11608,            0.043117,            0.045998,            0.010021,            0.066388,           0.0083018,           0.0083018,           0.0083018
                 225,            0.037761,            0.011494,            0.013032,           0.0012077,             0.33333,           0.0025318,          0.00025318,            0.061781,           0.0098711,            0.094757,           0.0082942,           0.0082942,           0.0082942
                 226,            0.035943,            0.012395,           0.0018973,           0.0010515,             0.33333,           0.0024209,          0.00024209,            0.061209,             0.01081,            0.086227,           0.0082865,           0.0082865,           0.0082865
                 227,            0.035083,            0.013522,           0.0031692,             0.49903,             0.33333,             0.16583,            0.036483,            0.053523,            0.013288,            0.041299,           0.0082789,           0.0082789,           0.0082789
                 228,            0.039481,            0.012918,           0.0012141,             0.37961,             0.65946,              0.4975,             0.14004,            0.043651,            0.011254,           0.0023963,           0.0082713,           0.0082713,           0.0082713
                 229,            0.035444,            0.015534,            0.001211,             0.90672,                   1,               0.995,             0.31508,            0.031634,            0.012395,          0.00074902,           0.0082637,           0.0082637,           0.0082637
                 230,            0.033225,            0.011178,           0.0010552,             0.62384,                   1,               0.995,               0.398,            0.027661,            0.015894,           0.0021694,           0.0082561,           0.0082561,           0.0082561
                 231,            0.037968,            0.015281,           0.0043385,             0.65684,                   1,               0.995,             0.33167,            0.030958,            0.019101,           0.0075555,           0.0082485,           0.0082485,           0.0082485
                 232,            0.041219,            0.014852,           0.0019065,             0.38791,                   1,               0.995,             0.23769,            0.031844,            0.020239,            0.018265,           0.0082408,           0.0082408,           0.0082408
                 233,            0.037801,             0.01326,            0.002367,             0.53467,                   1,               0.995,             0.29771,            0.029052,            0.018081,           0.0036933,           0.0082332,           0.0082332,           0.0082332
                 234,            0.040799,             0.01638,           0.0019746,             0.79126,                   1,               0.995,             0.46652,            0.027185,            0.015221,          0.00014781,           0.0082256,           0.0082256,           0.0082256
                 235,            0.035704,            0.016372,          0.00098157,             0.72953,                   1,               0.995,             0.31508,            0.029003,            0.014802,          0.00027973,            0.008218,            0.008218,            0.008218
                 236,            0.034484,             0.01218,          0.00062201,             0.94931,             0.66667,             0.82917,             0.21006,            0.035969,            0.014717,            0.010106,           0.0082104,           0.0082104,           0.0082104
                 237,            0.037046,            0.011658,          0.00088663,             0.59816,                   1,               0.995,               0.239,            0.030893,            0.013415,            0.015193,           0.0082028,           0.0082028,           0.0082028
                 238,            0.036212,            0.015507,           0.0026453,             0.86744,             0.66667,               0.995,             0.39137,            0.025084,            0.011498,            0.024583,           0.0081952,           0.0081952,           0.0081952
                 239,            0.034886,              0.0102,           0.0014959,             0.74374,             0.66667,             0.53435,             0.35378,             0.02131,            0.013638,            0.040737,           0.0081875,           0.0081875,           0.0081875
                 240,            0.033316,            0.011401,          0.00057915,              0.7707,             0.66667,             0.54488,             0.32693,            0.020152,             0.01304,            0.042649,           0.0081799,           0.0081799,           0.0081799
                 241,            0.037858,            0.015646,           0.0011025,             0.60765,             0.66667,             0.60806,             0.34272,             0.01914,             0.01199,            0.039692,           0.0081723,           0.0081723,           0.0081723
                 242,            0.035492,            0.013586,           0.0016375,             0.74071,             0.66667,             0.82917,             0.41127,            0.021313,            0.012371,            0.033673,           0.0081647,           0.0081647,           0.0081647
                 243,            0.040005,            0.011817,           0.0028184,             0.65741,             0.66667,             0.77389,             0.41853,            0.023674,            0.013233,            0.028708,           0.0081571,           0.0081571,           0.0081571
                 244,             0.03418,            0.014964,           0.0014676,             0.67792,             0.66667,             0.60806,             0.22543,            0.026707,            0.010662,            0.030283,           0.0081495,           0.0081495,           0.0081495
                 245,            0.037827,             0.01472,           0.0039874,             0.64572,             0.66667,             0.66333,             0.19292,            0.027873,            0.012131,              0.0214,           0.0081418,           0.0081418,           0.0081418
                 246,            0.040557,            0.010143,           0.0016803,             0.78859,             0.66667,             0.66333,             0.20593,            0.032379,            0.014746,            0.010259,           0.0081342,           0.0081342,           0.0081342
                 247,            0.036937,             0.01494,           0.0013392,             0.79148,             0.66667,             0.66333,             0.33167,            0.033078,            0.013786,           0.0075568,           0.0081266,           0.0081266,           0.0081266
                 248,            0.034324,            0.012036,           0.0024605,             0.80581,             0.66667,             0.66333,             0.43117,            0.032266,            0.013494,           0.0081476,            0.008119,            0.008119,            0.008119
                 249,            0.031953,            0.012561,           0.0011941,             0.81414,             0.66667,             0.71071,             0.42197,            0.025827,            0.012054,            0.015957,           0.0081114,           0.0081114,           0.0081114
                 250,             0.03191,            0.012047,           0.0005589,             0.83814,             0.66667,             0.72967,             0.42453,            0.027156,            0.010579,            0.027199,           0.0081038,           0.0081038,           0.0081038
                 251,            0.035807,            0.010767,           0.0024157,             0.91632,             0.66667,               0.995,               0.597,             0.02734,            0.010167,            0.021414,           0.0080962,           0.0080962,           0.0080962
                 252,            0.033066,            0.011343,          0.00028177,             0.57977,                   1,               0.995,             0.56383,             0.02237,           0.0094992,           0.0067645,           0.0080885,           0.0080885,           0.0080885
                 253,            0.036682,            0.012616,           0.0016369,             0.90516,                   1,               0.995,               0.597,            0.019128,           0.0083553,           0.0012304,           0.0080809,           0.0080809,           0.0080809
                 254,            0.037182,             0.01221,          0.00085483,              0.9466,                   1,               0.995,             0.66333,            0.019998,           0.0072114,           0.0010174,           0.0080733,           0.0080733,           0.0080733
                 255,            0.036853,            0.012533,           0.0057555,             0.78862,                   1,               0.995,             0.76283,            0.021044,           0.0076092,            0.004609,           0.0080657,           0.0080657,           0.0080657
                 256,            0.032847,            0.011927,           0.0009286,             0.79274,             0.66667,             0.82917,             0.53067,            0.025545,           0.0080232,             0.02082,           0.0080581,           0.0080581,           0.0080581
                 257,            0.035174,           0.0091002,           0.0026111,             0.77045,             0.66667,             0.66333,             0.22032,            0.031035,           0.0085708,            0.036525,           0.0080505,           0.0080505,           0.0080505
                 258,            0.034291,            0.011811,          0.00078103,             0.76779,             0.66667,             0.66333,              0.1592,            0.032018,           0.0091272,            0.040441,           0.0080428,           0.0080428,           0.0080428
                 259,            0.032019,            0.011309,          0.00055821,             0.78549,             0.66667,             0.60806,             0.19751,            0.027976,           0.0093492,            0.040705,           0.0080352,           0.0080352,           0.0080352
                 260,            0.034103,            0.011272,          0.00061106,             0.80167,             0.66667,             0.60806,             0.29321,            0.023339,           0.0092338,            0.038988,           0.0080276,           0.0080276,           0.0080276
                 261,            0.032542,            0.013549,           0.0084424,             0.84292,             0.66667,             0.77389,             0.43117,             0.01841,           0.0088317,            0.025752,             0.00802,             0.00802,             0.00802
                 262,            0.034062,            0.012804,          0.00088823,             0.92927,                   1,               0.995,             0.59946,            0.016895,           0.0089143,           0.0025828,           0.0080124,           0.0080124,           0.0080124
                 263,            0.036051,            0.011457,            0.001825,             0.86693,                   1,               0.995,              0.6965,            0.015502,            0.008717,          0.00055579,           0.0080048,           0.0080048,           0.0080048
                 264,            0.037311,            0.011157,            0.010878,             0.90349,                   1,               0.995,             0.76283,              0.0154,           0.0082759,          0.00034698,           0.0079972,           0.0079972,           0.0079972
                 265,            0.037324,            0.013764,           0.0027974,             0.74863,                   1,               0.995,             0.60806,            0.017835,           0.0090102,          0.00041429,           0.0079895,           0.0079895,           0.0079895
                 266,            0.033525,            0.012381,           0.0016134,             0.78394,                   1,               0.995,             0.48092,            0.020546,             0.01016,           0.0011509,           0.0079819,           0.0079819,           0.0079819
                 267,            0.032956,            0.014442,           0.0026167,             0.70191,                   1,               0.995,             0.58042,            0.023509,            0.011274,            0.006105,           0.0079743,           0.0079743,           0.0079743
                 268,            0.036513,            0.013688,           0.0020167,              0.7312,                   1,               0.995,              0.4975,            0.024081,           0.0099357,           0.0061144,           0.0079667,           0.0079667,           0.0079667
                 269,             0.03218,            0.012948,           0.0024758,             0.90025,                   1,               0.995,             0.63017,            0.019915,            0.008662,           0.0017248,           0.0079591,           0.0079591,           0.0079591
                 270,            0.033156,            0.012743,           0.0027259,             0.89728,                   1,               0.995,             0.63017,             0.01848,           0.0080763,          0.00085303,           0.0079515,           0.0079515,           0.0079515
                 271,            0.035372,            0.013044,           0.0015439,             0.90444,                   1,               0.995,             0.53067,            0.020685,            0.008676,          0.00072491,           0.0079438,           0.0079438,           0.0079438
                 272,            0.030855,            0.012251,           0.0027937,             0.62078,             0.66667,             0.66498,               0.332,            0.026086,           0.0086756,          0.00080228,           0.0079362,           0.0079362,           0.0079362
                 273,            0.030418,            0.011162,          0.00050092,              0.6191,             0.66667,             0.66333,             0.36483,             0.03148,           0.0088342,           0.0007239,           0.0079286,           0.0079286,           0.0079286
                 274,            0.032586,            0.013722,           0.0017825,             0.94343,                   1,               0.995,               0.398,             0.03038,           0.0088603,            0.000838,            0.007921,            0.007921,            0.007921
                 275,            0.034918,              0.0128,           0.0029763,             0.92038,                   1,               0.995,             0.36546,             0.03045,           0.0082454,           0.0032563,           0.0079134,           0.0079134,           0.0079134
                 276,            0.029366,           0.0098928,           0.0026528,             0.65331,             0.33333,             0.66333,             0.53067,            0.027436,           0.0071039,            0.048993,           0.0079058,           0.0079058,           0.0079058
                 277,            0.029473,            0.012072,           0.0013441,             0.65645,             0.33333,             0.66333,             0.56383,            0.024029,           0.0074282,            0.059946,           0.0078982,           0.0078982,           0.0078982
                 278,            0.031504,            0.013588,           0.0045234,             0.86731,                   1,               0.995,             0.53067,            0.022377,           0.0081585,          0.00066844,           0.0078905,           0.0078905,           0.0078905
                 279,            0.030138,            0.010308,          0.00061762,             0.81013,             0.66667,             0.74625,             0.41458,             0.02203,            0.010812,            0.025479,           0.0078829,           0.0078829,           0.0078829
                 280,            0.030786,             0.01163,           0.0025229,             0.95077,             0.33333,             0.77389,             0.40906,            0.023826,             0.01326,            0.019446,           0.0078753,           0.0078753,           0.0078753
                 281,            0.030611,             0.01297,          0.00080994,             0.34639,                   1,             0.77389,             0.43448,            0.025714,            0.013891,            0.020281,           0.0078677,           0.0078677,           0.0078677
                 282,            0.031795,            0.012248,           0.0026082,             0.82408,             0.66667,               0.995,             0.41288,            0.027564,            0.012364,            0.022282,           0.0078601,           0.0078601,           0.0078601
                 283,            0.028335,            0.010841,           0.0016194,             0.68627,                   1,               0.995,             0.19021,            0.035331,            0.013155,           0.0058987,           0.0078525,           0.0078525,           0.0078525
                 284,             0.03669,            0.011596,          0.00068768,             0.94556,                   1,               0.995,             0.43117,            0.031131,            0.012737,          0.00053028,           0.0078448,           0.0078448,           0.0078448
                 285,            0.035609,            0.013091,           0.0013037,             0.64344,             0.66667,             0.66333,              0.2985,            0.031308,            0.014326,          0.00063403,           0.0078372,           0.0078372,           0.0078372
                 286,            0.034248,            0.013071,           0.0013523,             0.56236,             0.66667,             0.68544,             0.24135,            0.034389,            0.013109,            0.014431,           0.0078296,           0.0078296,           0.0078296
                 287,            0.039612,            0.012707,           0.0029173,             0.80904,             0.66667,             0.82917,             0.39468,            0.028804,            0.012005,            0.039195,            0.007822,            0.007822,            0.007822
                 288,            0.037405,             0.00978,           0.0073931,             0.80217,             0.66667,             0.82917,             0.51408,            0.023431,            0.010936,            0.039021,           0.0078144,           0.0078144,           0.0078144
                 289,            0.031848,            0.011131,          0.00079536,             0.50148,                   1,             0.82917,             0.58042,            0.022453,           0.0096067,            0.031671,           0.0078068,           0.0078068,           0.0078068
                 290,            0.039515,            0.011495,            0.001983,             0.58263,                   1,             0.82917,             0.61358,            0.021462,           0.0087779,            0.021703,           0.0077992,           0.0077992,           0.0077992
                 291,            0.033462,            0.010135,          0.00098632,             0.69387,                   1,             0.82917,             0.53304,            0.022297,           0.0085773,            0.015119,           0.0077915,           0.0077915,           0.0077915
                 292,             0.02991,           0.0094914,           0.0016155,             0.66673,                   1,             0.82917,             0.45604,            0.024869,            0.008289,            0.018457,           0.0077839,           0.0077839,           0.0077839
                 293,            0.043727,            0.010928,           0.0026319,             0.59379,                   1,             0.82917,             0.51408,            0.023882,           0.0075698,            0.027185,           0.0077763,           0.0077763,           0.0077763
                 294,            0.034275,            0.010479,           0.0020768,              0.8032,             0.66667,             0.82917,             0.51408,            0.022676,           0.0072663,            0.041506,           0.0077687,           0.0077687,           0.0077687
                 295,            0.034809,            0.013736,           0.0012872,             0.78559,             0.66667,             0.66333,             0.38142,            0.025805,           0.0085184,            0.046169,           0.0077611,           0.0077611,           0.0077611
                 296,            0.035027,            0.012097,           0.0030631,             0.65472,             0.33333,              0.4975,              0.2985,            0.029358,           0.0098229,            0.042673,           0.0077535,           0.0077535,           0.0077535
                 297,            0.037598,            0.012899,           0.0034017,             0.65585,             0.33333,             0.51496,             0.32032,            0.034206,           0.0098546,             0.04556,           0.0077458,           0.0077458,           0.0077458
                 298,             0.02988,            0.010982,           0.0032663,             0.39317,             0.66667,             0.66333,             0.23217,            0.038517,           0.0091363,            0.025873,           0.0077382,           0.0077382,           0.0077382
                 299,            0.033876,            0.011179,            0.003459,             0.56839,             0.66667,             0.66333,             0.23217,            0.039118,            0.008379,           0.0050269,           0.0077306,           0.0077306,           0.0077306
                 300,            0.033789,            0.010553,           0.0012345,             0.96951,             0.66667,             0.66333,             0.26533,            0.038146,           0.0079296,           0.0043064,            0.007723,            0.007723,            0.007723
                 301,            0.034456,            0.013549,           0.0030125,             0.94179,             0.66667,             0.66333,               0.398,            0.036332,           0.0072526,           0.0086275,           0.0077154,           0.0077154,           0.0077154
                 302,            0.034252,            0.011055,           0.0019558,             0.81077,             0.66667,             0.66333,             0.43117,            0.036016,           0.0072761,            0.013299,           0.0077078,           0.0077078,           0.0077078
                 303,             0.03431,            0.010984,          0.00081243,             0.70065,             0.66667,             0.66333,               0.398,            0.039097,            0.007732,             0.01886,           0.0077002,           0.0077002,           0.0077002
                 304,            0.028949,            0.011294,            0.001171,             0.94886,             0.33333,             0.33167,             0.23217,            0.039782,           0.0081838,            0.029331,           0.0076925,           0.0076925,           0.0076925
                 305,            0.031565,            0.013938,           0.0015654,             0.96614,             0.33333,             0.33167,             0.26533,            0.039144,           0.0081876,            0.027675,           0.0076849,           0.0076849,           0.0076849
                 306,            0.038945,            0.011639,           0.0021213,             0.98613,             0.33333,             0.66333,             0.36483,            0.038695,           0.0095285,            0.023442,           0.0076773,           0.0076773,           0.0076773
                 307,            0.029051,            0.012578,           0.0011193,             0.98697,             0.33333,             0.33167,               0.199,            0.042485,            0.013624,            0.021701,           0.0076697,           0.0076697,           0.0076697
                 308,            0.031779,            0.012898,           0.0015946,             0.98537,             0.33333,             0.33167,             0.13267,            0.046456,            0.016057,            0.020094,           0.0076621,           0.0076621,           0.0076621
                 309,            0.034628,            0.012082,           0.0012112,             0.97291,             0.33333,             0.33167,            0.035272,            0.051946,            0.017167,            0.019632,           0.0076545,           0.0076545,           0.0076545
